id,word,level,difficulty,pos,pinyin,definitions
7572,试用期,7,25091,noun,shìyòngqī,probation period
7933,诉苦,7,23488,verb,sùkǔ,to vent one's grievances; to air one's sufferings
7177,上岗,7,15147,verb,shànggǎng,to go on sentry duty | to go to one's post; to go on duty
7175,上调,7,18670,verb,shàngdiào | shàngtiáo,"to transfer somebody to a post at a higher level | to transfer goods, funds, etc. to a unit at a higher level | to raise"
8358,头晕,7,8484,verb,tóuyūn,to feel dizzy; to be giddy
11306,自理,7,21709,verb,zìlǐ,to take care of oneself | to provide for oneself
558,补考,6,26371,verb,bǔkǎo,to retake a test; to sit for a makeup exam; to resit a test
9485,悬崖峭壁,6,48736,idiom,xuányáqiàobì,sheer precipices and overhanging rocks; perilous cliffs and precipices
2556,抚摸,7,10274,verb,fǔmō,to stroke; to caress; to pet; to fondle
2559,抚养费,7,29072,noun,fǔyǎngfèi,payment for the upbringing of one's children (as after divorce)
8904,喜怒哀乐,7,26105,idiom,xǐnù'āilè,"happiness, anger, sorrow and joy; the emotions of life"
3739,豁出去,7,21778,verb,huōchuqu,to go ahead at any price; to take the risk
3498,后续,7,11030,adjective,hòuxù,follow-up; ensuing; following
3498,后续,7,11030,verb,hòuxù,to remarry
9642,演播室,7,17796,noun,yǎnbōshì,broadcasting studio
5724,秘方,7,13705,noun,mìfāng,secret recipe; secret formula
776,藏身,7,12426,verb,cángshēn,to hide oneself; to go into hiding | to settle oneself down; to take shelter
9029,显眼,7,13517,adjective,xiǎnyǎn,conspicuous; eye-catching; visible; showy
10523,增大,5,9149,verb,zēngdà,to enlarge; to amplify; to magnify
10599,长辈,7,14245,noun,zhǎngbèi,elder member of a family; older generation; senior; elder | breasts
10506,造就,7,8826,verb,zàojiù,to bring up; to train | to contribute to; to result in; to form
10506,造就,7,8826,noun,zàojiù,achievements; attainments (usually of young people)
232,保质期,7,23667,noun,bǎozhìqī,date of minimum durability; expiry date; best-before date | duration of guaranteed quality; shelf life
1393,从业,7,19141,verb,cóngyè,to obtain employment; to be employed
4598,居高临下,7,26950,idiom,jūgāolínxià,to occupy the high ground; to overlook | to be condescending; to be arrogant based on one's social position
4626,举手,2,6801,verb,jǔshǒu,to raise one's hand (to do work; especially in expressions to denote something is as easy as raising one's hands) | to put up one's hand (to signal agreement or enquiry)
10678,折射,7,20161,noun,zhéshè,refraction | to indicate; to reflect
9835,一刹那,7,17189,noun,yīchànà,instant; moment
1349,此处,6,8726,pronoun,cǐchù,here
11212,转折点,7,16397,noun,zhuǎnzhédiǎn,turning point
9781,一次性,6,7116,adjective,yīcìxìng,one-time; one-off | single-use; disposable
10770,征集,7,17311,verb,zhēngjí,to collect; to gather | to draft; to call up; to recruit
3921,纪念馆,7,15677,noun,jìniànguǎn,memorial hall; commemorative museum
11419,祖传,7,28840,verb,zǔchuán,to hand down from generation to generation
9434,秀美,7,29506,adjective,xiùměi,elegant; beautiful; graceful
7866,私下,7,7490,adverb,sīxià,in secret; in private; surreptitiously; behind someone's back; privately; on the sly | without appropriate procedure
10716,珍藏,7,12362,verb,zhēncáng,to treasure; to store in a safe place and consider to be precious
10716,珍藏,7,12362,noun,zhēncáng,"collection (of rare books, art treasures, etc.)"
10718,珍视,7,22928,verb,zhēnshì,to value; to prize; to cherish; to treasure
10729,真情,7,10828,noun,zhēnqíng,real or true situation; facts; actual state of affairs; truth | true feelings; real sentiments
3878,急转弯,7,28882,verb,jízhuǎnwān,to curve sharply | to swerve | to make a sudden change
10761,争光,7,32316,verb,zhēngguāng,to strive for honor; to strive for glory | to win honor; to win glory for
10767,争执,7,7481,verb,zhēngzhí,to argue; to quarrel; to disagree; to dispute; to stick to one's position
10767,争执,7,7481,noun,zhēngzhí,argument; quarrel
10654,兆头,7,40377,noun,zhàotou,sign; omen; portent
10791,整治,6,18458,verb,zhěngzhì,"to renovate; to repair; to dredge (a river, etc.) | to punish; to fix | to do; to work at"
10614,长相,7,8331,noun,zhǎngxiàng,looks; features; appearance
10614,长相,7,8331,adverb,chángxiāng,at/to/with/… each other for long
5059,来龙去脉,7,22644,idiom,láilóngqùmài,origin and development; the entire process; sequence of events; ins and outs
10754,震撼,7,5156,verb,zhènhàn,to shake; to shock; to vibrate
880,常温,7,33525,noun,chángwēn,normal temperature (usually around 15 – 25 °C) | constant temperature | room temperature
9914,遗愿,7,25369,noun,yíyuàn,final wishes of the deceased; deathbed behest
5243,立足,7,14630,verb,lìzú,to gain a foothold in; to establish oneself in | to base oneself upon; to give priority to
3425,赫然,7,27483,adjective,hèrán,unexpected and shocking | terribly angry
3425,赫然,7,27483,adverb,hèrán,brightly; ablaze; with gleaming light | shockingly; to one's horror; horribly | with great vehemence; furiously
11376,纵容,7,13862,verb,zòngróng,to connive at; to indulge; to tolerate
2080,断裂,7,10375,verb,duànliè,to break apart; to become broken; to rupture; to fracture
1449,达标,7,17413,verb,dábiāo,to be up to standard; to reach a set standard
6864,确诊,7,9753,verb,quèzhěn,to make a definitive diagnosis; to diagnose
7372,生硬,7,23872,adjective,shēngyìng,stiff; ungentle | choppy; jerky; unsmooth (of language) | unnatural; unskillful
1548,大片,7,8972,adjective,dàpiàn,large; huge; immense
1548,大片,7,8972,noun,dàpiàn,large area; vast stretch; wide expanse | blockbuster movie
10965,质地,7,16862,noun,zhìdì,quality of a material; texture; grain | character; disposition
11175,专栏,7,9363,noun,zhuānlán,special column; information box (in a publication)
11186,专职,7,13892,adjective,zhuānzhí,full-time
11186,专职,7,13892,noun,zhuānzhí,sole duty; specific duty
4310,节水,7,51478,verb,jiéshuǐ,to save water; to conserve water
10535,扎根,7,20613,verb,zhāgēn,to take root | to build a foundation
10588,站台,6,10722,noun,zhàntái,"railway, subway or bus platform"
10588,站台,6,10722,verb,zhàntái,"to campaign (for a party, for someone) in an event or activity; to rally for"
11030,终生,7,9351,noun,zhōngshēng,all one's life; one's lifetime
11156,贮藏,7,24432,verb,zhùcáng,to store; to preserve | to contain; to hold (natural resources)
10474,赞许,7,24179,verb,zànxǔ,to praise; to laud
10671,遮挡,6,23348,verb,zhēdǎng,to shelter from; to keep out; to cover
10671,遮挡,6,23348,noun,zhēdǎng,shelter; cover
11146,助威,7,21943,verb,zhùwēi,to boost the morale of; to cheer for
11234,壮实,7,40182,adjective,zhuàngshi,sturdy; robust
11365,总量,6,20305,noun,zǒngliàng,total; overall amount; overall size; aggregate
3287,害臊,7,34581,verb,hàisào,to be shy; to be bashful; to be embarrassed
11210,转载,7,20118,verb,zhuǎnzǎi,to reprint something that has been published elsewhere | to reload (download or upload) | to forward a shipment; to reship goods; to tranship
11218,庄园,7,12957,noun,zhuāngyuán,manor; feudal land; villa
7554,势头,7,11123,noun,shìtóu,power; momentum; tendency; trend | situation; the look of things
3267,海浪,6,14483,noun,hǎilàng,sea wave
4291,接通,7,10494,verb,jiētōng,to get a connection; to connect; to put through; to get through
11289,字迹,7,18775,noun,zìjì,"handwriting; writing | original handwriting, calligraphy or painting (especially of a famous person)"
7157,商贾,7,31449,noun,shānggǔ,merchant
11462,作对,7,17854,verb,zuòduì,to oppose; to set oneself against | to pair off in marriage
11471,作息,6,24065,verb,zuòxī,to work and rest
11260,拙劣,7,27134,adjective,zhuōliè,clumsy; inferior; of poor quality; shabby; crude
10705,着眼,7,11269,verb,zhuóyǎn,to have in mind something; to see or view from the angle of
11397,租赁,7,10185,verb,zūlìn,to rent; to hire; to lease | to rent out; to hire out; to lease out
11445,尊贵,7,11538,adjective,zūnguì,honorable; respectable; respected
11445,尊贵,7,11538,noun,zūnguì,a combination 三上一中三下 in the Lingqijing
11239,撞击,7,7572,verb,zhuàngjī,to strike; to hit; to ram
9364,醒目,7,12299,adjective,xǐngmù,eye-catching; flashy | intelligent; bright; smart; clever
311,奔波,7,12069,verb,bēnbō,to rush about; to be rushed off one's feet; to shuttle back and forth
9707,摇头,5,6924,verb,yáotóu,to shake one's head (to signal disagreement)
7238,奢望,7,12950,verb,shēwàng,to have excessive expectations; to have extravagant hopes
7238,奢望,7,12950,noun,shēwàng,excessive expectations; extravagant hopes
1986,动不动,7,15977,adverb,dòngbùdòng,often; frequently; happening easily
8905,喜庆,7,18509,adjective,xǐqìng,joyous; happy; festive
8905,喜庆,7,18509,noun,xǐqìng,festive occasion; festivity
8905,喜庆,7,18509,verb,xǐqìng,to celebrate (to acknowledge an event with a social gathering or enjoyable activity)
6658,侵权,7,14830,verb,qīnquán,"to infringe on someone's rights, especially copyright"
2392,非金属,7,53625,noun,fēijīnshǔ,nonmetal
462,标致,7,19135,adjective,biāozhì,beautiful; pretty; good-looking
10167,油腻,6,18917,adjective,yóunì,greasy; fatty; oily | creepy; dirty; filthy; lewd
10167,油腻,6,18917,noun,yóunì,greasy food; fatty food; oily food | grease
4594,就诊,7,14870,verb,jiùzhěn,to see a doctor; to seek medical help
6880,让座,6,33457,verb,ràngzuò,to offer one's seat to someone | to invite guests to be seated
8191,天桥,7,12172,noun,tiānqiáo,overline bridge; platform bridge; overhead walkway; footbridge; overpass | rainbow
7478,实际上,3,1232,adverb,shíjìshàng,actually; as a matter of fact; in reality; in fact
1507,大大咧咧,7,36835,adjective,dàdaliēliē,casual; offhand
6598,强项,7,14623,noun,qiángxiàng,strong suit; forte; strong point (of an athlete or a team)
6598,强项,7,14623,adjective,qiángxiàng,indomitable; resolute and unbending; upright and unyielding
5544,落户,7,33298,verb,luòhù,to settle; to settle down | to obtain a hukou
4672,卷子,7,20510,noun,juànzi | juǎnzi,examination paper; exam paper | hand-copied scroll | roll; scroll | steamed roll; spring roll
10048,应对,6,7020,verb,yìngduì,to reply; to answer; to respond | to cope with; to respond to; to deal with; to handle
10051,应急,6,6487,verb,yìngjí,to meet an urgent need; to meet an emergency
10092,硬朗,7,22706,adjective,yìnglang,hale and hearty; robust; healthy | firm and powerful
9956,屹立,7,21479,verb,yìlì,to stand towering like a giant; to stand erect
5958,男士,4,5551,noun,nánshì,man; gentleman
8571,万能,7,8366,noun,wànnéng,all-powerful; omnipotent | all-purpose; universal
10245,余额,7,13488,noun,yú'é,vacancies yet to be filled | remaining sum; balance; remainder
4793,康复,6,4482,verb,kāngfù,to recover (from illness); to be restored to health; to get well
8861,务实,7,20393,adjective,wùshí,pragmatic (style of work); practical; down-to-earth
8861,务实,7,20393,verb,wùshí,to deal with concrete matters
10267,羽绒服,5,37036,noun,yǔróngfú,down-padded garment
9678,洋溢,7,22369,verb,yángyì,to be permeated with; to brim with
10175,游玩,6,16867,verb,yóuwán,to amuse oneself; to play; to have fun | to go sightseeing; to stroll about
10360,远见,7,18215,noun,yuǎnjiàn,foresight; vision
10330,原创,7,1000000,adjective,yuánchuàng,original; first
10330,原创,7,1000000,noun,yuánchuàng,originator
10066,迎合,7,13117,verb,yínghé,to cater to; to pander to
10325,园地,6,32332,noun,yuándì,garden plot | field; scope
10366,怨气,7,22352,noun,yuànqì,grievance; complaint; resentment
9686,养生,7,27107,verb,yǎngshēng,to care for life; to conserve one's vital powers; to preserve one's health; to keep in good health | to raise domestic animals | to care for the living (especially one's parents)
9813,一卡通,7,1000000,noun,Yīkǎtōng,all-purpose smart card | all-purpose smart card; Yikatong (Beijing public transport smart card)
5316,亮点,7,10869,noun,liàngdiǎn,bright spot | highlight; focus of attention
8051,坦然,7,12753,adjective,tǎnrán,calm; undisturbed; unperturbed; at ease
4225,礁石,7,25109,noun,jiāoshí,reef; submerged rock
1238,触动,7,10164,verb,chùdòng,to touch and move slightly | to touch (someone emotionally); to stir up; to move; to tug at (one's heart strings) | to affect (people's interests); to go against
3629,换位,7,24157,verb,huànwèi,to switch positions; to change over
4993,宽容,7,6868,adjective,kuānróng,lenient; tolerant; charitable
4993,宽容,7,6868,verb,kuānróng,to forgive; to pardon
7836,说到底,7,13616,adverb,shuōdàodǐ,in the final analysis; in the end; all in all; at bottom; fundamentally; basically
539,播出,3,4365,verb,bōchū,to broadcast; to be on air
2698,干什么,1,2714,verb,gàn shénme,what to do
2698,干什么,1,2714,adverb,gàn shénme,why; what for
9588,延误,7,12237,verb,yánwù,to incur loss through delay
9028,显现,7,8581,verb,xiǎnxiàn,to appear; to show; to manifest or reveal oneself
9526,学子,7,37016,noun,xuézǐ,student; pupil
3630,换言之,7,26895,adverb,huànyánzhī,that is to say; in other words
10307,遇险,7,24828,verb,yùxiǎn,to meet with a mishap; to be in danger; to be in distress
11477,坐落,7,17181,verb,zuòluò,to be situated; to be located | to stay for a time and rest | to sit down
9458,许可证,7,6731,noun,xǔkězhèng,permit; license
4298,揭晓,7,5983,verb,jiēxiǎo,to reveal; to announce; to publish
5719,谜底,7,19958,noun,mídǐ,solution to a riddle | truth; mystery
879,常态,7,21293,noun,chángtài,normalcy; normal state
7393,胜出,7,26979,verb,shèngchū,to defeat one's rival; to win
2112,对峙,7,14325,verb,duìzhì,to face each other; to stand opposite | to engage in a stand-off or confrontation
9357,形形色色,7,22513,idiom,xíngxíngsèsè,of all hues; all kinds of; assorted and varied
3422,贺电,7,38140,noun,hèdiàn,congratulatory telegram; message of congratulation
9402,汹涌,7,16474,adjective,xiōngyǒng,tempestuous; turbulent
9402,汹涌,7,16474,verb,xiōngyǒng,"to surge up violently (of oceans, rivers, lakes, etc.)"
3466,红润,7,24863,adjective,hóngrùn,ruddy; florid; flushed; healthy-looking
8950,下场,7,7197,verb,xiàchǎng,"to leave the stage; to exit the playing field, court, etc. | to go onto the playing field | to take an examination (in the imperial examination system)"
